SecurityID,Date,Time,SecurityIDSource,SecurityType,Index,SourceType,Type,Price,Qty,BSFlag,BuyNo,SellNo,ApplSeqNum,ChannelNo
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,2560,0,2,64100,10000,2,0,0,2560,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,2580,0,2,72200,200,1,0,0,2580,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,2581,0,2,72200,200,1,0,0,2581,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,2597,1,1,0,100,1,501,0,2597,2013
002822.SZ,2022.01.10,09:15:00.040,XSHE,StockType,2601,0,2,54900,1500,2,0,0,2601,2013
000587.SZ,2022.01.10,09:15:00.040,XSHE,StockType,2637,0,2,17400,50000,1,0,0,2637,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,2639,0,2,72200,8500,1,0,0,2639,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,2648,0,2,77700,2400,1,0,0,2648,2013
000587.SZ,2022.01.10,09:15:00.040,XSHE,StockType,2689,0,2,17400,15500,1,0,0,2689,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,2690,0,2,80000,500,1,0,0,2690,2013
301063.SZ,2022.01.10,09:15:00.040,XSHE,StockType,2692,0,2,420000,500,2,0,0,2692,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,2744,0,2,85000,700,2,0,0,2744,2013
000587.SZ,2022.01.10,09:15:00.040,XSHE,StockType,2759,0,2,17400,63000,1,0,0,2759,2013
000587.SZ,2022.01.10,09:15:00.040,XSHE,StockType,2782,0,2,17400,4400,1,0,0,2782,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,2879,0,2,88800,800,2,0,0,2879,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3007,0,2,77200,2800,1,0,0,3007,2013
002822.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3170,0,2,63800,200,2,0,0,3170,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3171,0,2,57800,17600,2,0,0,3171,2013
300057.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3187,0,2,95500,10000,2,0,0,3187,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3275,0,2,58800,5000,2,0,0,3275,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3310,0,2,89500,900,2,0,0,3310,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3331,0,2,86500,20000,2,0,0,3331,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3357,0,2,92000,1200,2,0,0,3357,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3369,0,2,58500,500,2,0,0,3369,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3404,0,2,72200,1000,1,0,0,3404,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3406,0,2,72200,60900,1,0,0,3406,2013
000587.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3417,0,2,17400,800,1,0,0,3417,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3418,0,2,55500,3000,2,0,0,3418,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3423,0,2,72200,2100,1,0,0,3423,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3458,0,2,72200,2200,1,0,0,3458,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3490,0,2,63600,500,2,0,0,3490,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3597,0,2,62300,800,1,0,0,3597,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3603,0,2,72200,2500,1,0,0,3603,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3604,0,2,67700,3500,1,0,0,3604,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3606,0,2,70300,2500,1,0,0,3606,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3607,0,2,63700,2500,1,0,0,3607,2013
000587.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3621,0,2,17400,6500,1,0,0,3621,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3684,0,2,55700,2000,2,0,0,3684,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3700,0,2,93200,1200,1,0,0,3700,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3701,1,1,0,1200,1,3700,0,3701,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3779,0,2,72200,1400,1,0,0,3779,2013
002822.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3811,0,2,67100,400,2,0,0,3811,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3866,0,2,72200,10300,1,0,0,3866,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3893,0,2,58600,500,2,0,0,3893,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3918,0,2,72200,1200,1,0,0,3918,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3939,0,2,63800,1000,2,0,0,3939,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3956,0,2,59200,1000,2,0,0,3956,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3957,0,2,59800,1000,2,0,0,3957,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3974,0,2,86100,100,2,0,0,3974,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3975,0,2,87700,100,2,0,0,3975,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3976,0,2,88800,100,2,0,0,3976,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3977,0,2,89900,100,2,0,0,3977,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3978,0,2,91100,100,2,0,0,3978,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3979,0,2,92600,100,2,0,0,3979,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,3980,0,2,93100,100,2,0,0,3980,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4012,0,2,93100,500,2,0,0,4012,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4015,0,2,72200,13800,1,0,0,4015,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4033,0,2,86300,100,2,0,0,4033,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4034,0,2,87300,100,2,0,0,4034,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4035,0,2,88300,100,2,0,0,4035,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4036,0,2,89300,100,2,0,0,4036,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4038,0,2,89800,100,2,0,0,4038,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4040,0,2,90300,100,2,0,0,4040,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4041,0,2,91300,100,2,0,0,4041,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4042,0,2,92300,100,2,0,0,4042,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4043,0,2,92800,100,2,0,0,4043,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4044,0,2,93100,100,2,0,0,4044,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4054,0,2,81000,4200,1,0,0,4054,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4078,0,2,92000,5000,2,0,0,4078,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4085,0,2,60800,1000,2,0,0,4085,2013
300765.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4113,0,2,175300,1200,2,0,0,4113,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4127,0,2,61800,1000,2,0,0,4127,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4138,0,2,59000,200,1,0,0,4138,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4177,0,2,79900,500,1,0,0,4177,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4212,0,2,62800,1000,2,0,0,4212,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4214,0,2,63300,1000,2,0,0,4214,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4250,0,2,83900,300,1,0,0,4250,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4266,0,2,77700,300,1,0,0,4266,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4399,0,2,58900,1500,2,0,0,4399,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4422,0,2,72200,100,1,0,0,4422,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4428,0,2,72200,1600,1,0,0,4428,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4468,0,2,56600,1400,2,0,0,4468,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4564,0,2,90900,600,2,0,0,4564,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4577,0,2,56900,2000,2,0,0,4577,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4605,0,2,65600,100,1,0,0,4605,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4610,0,2,65600,100,1,0,0,4610,2013
000587.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4611,0,2,17400,24500,1,0,0,4611,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4614,0,2,93200,300,2,0,0,4614,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4660,0,2,81000,5000,1,0,0,4660,2013
002694.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4702,0,2,72200,100,2,0,0,4702,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4711,0,2,58800,5900,2,0,0,4711,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4723,0,2,93000,3000,2,0,0,4723,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4727,0,2,57800,4000,2,0,0,4727,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4730,0,2,58300,2000,2,0,0,4730,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4731,0,2,58500,3000,2,0,0,4731,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4736,0,2,59300,3000,2,0,0,4736,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4738,0,2,59500,3000,2,0,0,4738,2013
000683.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4752,0,2,82200,200,1,0,0,4752,2013
300459.SZ,2022.01.10,09:15:00.040,XSHE,StockType,4755,0,2,57800,3000,2,0,0,4755,2013
002694.SZ,2022.01.10,09:15:00.050,XSHE,StockType,4855,0,2,72200,600,1,0,0,4855,2013
000683.SZ,2022.01.10,09:15:00.050,XSHE,StockType,4871,0,2,83000,2000,1,0,0,4871,2013
301063.SZ,2022.01.10,09:15:00.050,XSHE,StockType,4904,0,2,370000,100,1,0,0,4904,2013
301063.SZ,2022.01.10,09:15:00.050,XSHE,StockType,4905,0,2,360000,200,1,0,0,4905,2013
000683.SZ,2022.01.10,09:15:00.050,XSHE,StockType,4907,0,2,76500,10000,1,0,0,4907,2013
301063.SZ,2022.01.10,09:15:00.050,XSHE,StockType,4914,0,2,452000,200,2,0,0,4914,2013
000587.SZ,2022.01.10,09:15:00.050,XSHE,StockType,4918,0,2,17400,244100,1,0,0,4918,2013
002694.SZ,2022.01.10,09:15:00.050,XSHE,StockType,4921,0,2,59000,200,1,0,0,4921,2013
301063.SZ,2022.01.10,09:15:00.050,XSHE,StockType,4925,0,2,430000,100,2,0,0,4925,2013
300459.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5024,0,2,55000,1000,2,0,0,5024,2013
300459.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5058,0,2,57000,5000,2,0,0,5058,2013
300765.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5148,0,2,175800,1000,2,0,0,5148,2013
300765.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5155,0,2,179500,1000,2,0,0,5155,2013
000587.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5196,0,2,17400,6000,1,0,0,5196,2013
300459.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5199,0,2,58600,3000,2,0,0,5199,2013
002694.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5268,0,2,72200,1000,1,0,0,5268,2013
000683.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5284,0,2,93000,10000,2,0,0,5284,2013
002694.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5287,0,2,72200,400,1,0,0,5287,2013
002694.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5317,0,2,72200,100,1,0,0,5317,2013
002694.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5405,0,2,72200,700,1,0,0,5405,2013
000587.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5414,0,2,17400,25600,1,0,0,5414,2013
002694.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5415,0,2,72200,11400,1,0,0,5415,2013
000683.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5429,0,2,84700,100,1,0,0,5429,2013
002822.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5551,0,2,67100,2000,2,0,0,5551,2013
002694.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5579,0,2,72200,400,1,0,0,5579,2013
300765.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5586,0,2,165300,100,1,0,0,5586,2013
300765.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5613,0,2,167500,400,1,0,0,5613,2013
002694.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5615,0,2,72200,85700,1,0,0,5615,2013
300057.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5664,0,2,91500,100,1,0,0,5664,2013
000587.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5743,0,2,17400,50000,1,0,0,5743,2013
002694.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5747,0,2,65600,100,1,0,0,5747,2013
000587.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5748,0,2,17400,50000,1,0,0,5748,2013
000587.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5762,0,2,17400,50000,1,0,0,5762,2013
000683.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5780,0,2,93200,500,2,0,0,5780,2013
000587.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5796,0,2,17400,50000,1,0,0,5796,2013
000587.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5881,0,2,17400,20000,1,0,0,5881,2013
000587.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5883,0,2,17400,2900,1,0,0,5883,2013
000683.SZ,2022.01.10,09:15:00.050,XSHE,StockType,5930,0,2,84700,7000,1,0,0,5930,2013
000587.SZ,2022.01.10,09:15:00.050,XSHE,StockType,6016,0,2,17400,22500,1,0,0,6016,2013
000683.SZ,2022.01.10,09:15:00.050,XSHE,StockType,6045,0,2,83100,1500,1,0,0,6045,2013
002694.SZ,2022.01.10,09:15:00.050,XSHE,StockType,6069,0,2,72200,100,1,0,0,6069,2013
000683.SZ,2022.01.10,09:15:00.050,XSHE,StockType,6079,0,2,82900,1500,1,0,0,6079,2013
000683.SZ,2022.01.10,09:15:00.050,XSHE,StockType,6080,0,2,82100,2000,1,0,0,6080,2013
000683.SZ,2022.01.10,09:15:00.050,XSHE,StockType,6102,0,2,80900,3000,1,0,0,6102,2013
000683.SZ,2022.01.10,09:15:00.050,XSHE,StockType,6202,0,2,92600,40000,2,0,0,6202,2013
000683.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6217,0,2,93000,200,1,0,0,6217,2013
000587.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6225,0,2,17400,7200,1,0,0,6225,2013
000587.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6258,0,2,17400,10000,1,0,0,6258,2013
000587.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6260,0,2,17400,136300,1,0,0,6260,2013
000683.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6303,0,2,77600,200,1,0,0,6303,2013
000683.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6304,0,2,76300,200,1,0,0,6304,2013
000587.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6346,0,2,17400,80100,1,0,0,6346,2013
000683.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6355,0,2,77800,1500,1,0,0,6355,2013
000587.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6396,0,2,17400,24400,1,0,0,6396,2013
301035.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6401,0,2,720500,13900,1,0,0,6401,2013
000587.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6458,0,2,17400,304600,1,0,0,6458,2013
300459.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6460,0,2,58900,500,2,0,0,6460,2013
300459.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6468,0,2,57600,500,2,0,0,6468,2013
002694.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6472,0,2,72200,3000,1,0,0,6472,2013
300459.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6486,0,2,58400,2000,2,0,0,6486,2013
002694.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6530,0,2,72200,100,1,0,0,6530,2013
002694.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6532,0,2,72200,1100,1,0,0,6532,2013
000587.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6545,0,2,17400,500,1,0,0,6545,2013
000587.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6554,0,2,17400,5600,1,0,0,6554,2013
000587.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6559,0,2,17400,136100,1,0,0,6559,2013
000683.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6597,0,2,88200,2200,2,0,0,6597,2013
002694.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6647,0,2,72200,800,1,0,0,6647,2013
301035.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6650,0,2,609400,5500,1,0,0,6650,2013
301035.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6651,0,2,609400,5500,1,0,0,6651,2013
301035.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6673,0,2,609400,5500,1,0,0,6673,2013
000683.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6730,0,2,93200,10700,1,0,0,6730,2013
002694.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6828,0,2,72200,800,1,0,0,6828,2013
301035.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6865,0,2,688800,500,2,0,0,6865,2013
000587.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6896,0,2,17400,59300,1,0,0,6896,2013
002694.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6908,0,2,72200,200,1,0,0,6908,2013
000587.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6916,0,2,17400,28700,1,0,0,6916,2013
300459.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6965,0,2,53900,600,2,0,0,6965,2013
300459.SZ,2022.01.10,09:15:00.060,XSHE,StockType,6979,0,2,64100,3000,2,0,0,6979,2013
002822.SZ,2022.01.10,09:15:00.060,XSHE,StockType,7015,0,2,66800,600,2,0,0,7015,2013
002694.SZ,2022.01.10,09:15:00.060,XSHE,StockType,7053,0,2,72200,14400,1,0,0,7053,2013
000587.SZ,2022.01.10,09:15:00.060,XSHE,StockType,7089,0,2,17400,19400,1,0,0,7089,2013
000587.SZ,2022.01.10,09:15:00.060,XSHE,StockType,7151,0,2,17400,147300,1,0,0,7151,2013
002694.SZ,2022.01.10,09:15:00.060,XSHE,StockType,7163,0,2,72200,600,1,0,0,7163,2013
002694.SZ,2022.01.10,09:15:00.060,XSHE,StockType,7164,0,2,72200,200,1,0,0,7164,2013
000587.SZ,2022.01.10,09:15:00.060,XSHE,StockType,7178,0,2,17400,50000,1,0,0,7178,2013
300459.SZ,2022.01.10,09:15:00.060,XSHE,StockType,7200,0,2,44500,2300,1,0,0,7200,2013
000683.SZ,2022.01.10,09:15:00.060,XSHE,StockType,7247,0,2,89500,2000,2,0,0,7247,2013
002694.SZ,2022.01.10,09:15:00.060,XSHE,StockType,7280,0,2,72200,1000,1,0,0,7280,2013
000587.SZ,2022.01.10,09:15:00.060,XSHE,StockType,7298,0,2,17400,13700,1,0,0,7298,2013
300765.SZ,2022.01.10,09:15:00.060,XSHE,StockType,7320,0,2,141000,100,1,0,0,7320,2013
002694.SZ,2022.01.10,09:15:00.060,XSHE,StockType,7321,0,2,72200,3300,1,0,0,7321,2013
300765.SZ,2022.01.10,09:15:00.060,XSHE,StockType,7333,0,2,135000,200,1,0,0,7333,2013
002822.SZ,2022.01.10,09:15:00.060,XSHE,StockType,7344,0,2,67000,2000,2,0,0,7344,2013
000683.SZ,2022.01.10,09:15:00.060,XSHE,StockType,7359,0,2,84700,100,1,0,0,7359,2013
000587.SZ,2022.01.10,09:15:00.070,XSHE,StockType,7369,0,2,17400,11300,1,0,0,7369,2013
002694.SZ,2022.01.10,09:15:00.070,XSHE,StockType,7427,0,2,65600,500,1,0,0,7427,2013
300459.SZ,2022.01.10,09:15:00.070,XSHE,StockType,7442,0,2,56600,600,2,0,0,7442,2013
300459.SZ,2022.01.10,09:15:00.070,XSHE,StockType,7443,0,2,58600,600,2,0,0,7443,2013
300459.SZ,2022.01.10,09:15:00.070,XSHE,StockType,7449,0,2,51900,1200,1,0,0,7449,2013
000683.SZ,2022.01.10,09:15:00.070,XSHE,StockType,7456,0,2,93200,3300,2,0,0,7456,2013
002694.SZ,2022.01.10,09:15:00.070,XSHE,StockType,7565,1,1,0,200,1,4921,0,7565,2013
002694.SZ,2022.01.10,09:15:00.070,XSHE,StockType,7755,0,2,72200,200,1,0,0,7755,2013
000683.SZ,2022.01.10,09:15:00.070,XSHE,StockType,7765,0,2,81000,2000,1,0,0,7765,2013
002694.SZ,2022.01.10,09:15:00.070,XSHE,StockType,7787,0,2,72200,4100,1,0,0,7787,2013
300459.SZ,2022.01.10,09:15:00.070,XSHE,StockType,7816,0,2,64100,5200,2,0,0,7816,2013
300459.SZ,2022.01.10,09:15:00.070,XSHE,StockType,7817,0,2,61400,2500,2,0,0,7817,2013
300459.SZ,2022.01.10,09:15:00.070,XSHE,StockType,7818,0,2,59200,1500,2,0,0,7818,2013
300593.SZ,2022.01.10,09:15:00.070,XSHE,StockType,7882,0,2,390500,5000,2,0,0,7882,2013
300459.SZ,2022.01.10,09:15:00.070,XSHE,StockType,7931,0,2,55500,300,2,0,0,7931,2013
000587.SZ,2022.01.10,09:15:00.070,XSHE,StockType,7944,0,2,17400,358000,1,0,0,7944,2013
000683.SZ,2022.01.10,09:15:00.070,XSHE,StockType,7975,0,2,93200,3500,2,0,0,7975,2013
002694.SZ,2022.01.10,09:15:00.070,XSHE,StockType,7982,1,1,0,200,1,4138,0,7982,2013
300057.SZ,2022.01.10,09:15:00.070,XSHE,StockType,8011,0,2,94200,700,2,0,0,8011,2013
300057.SZ,2022.01.10,09:15:00.070,XSHE,StockType,8022,0,2,95200,700,2,0,0,8022,2013
300057.SZ,2022.01.10,09:15:00.070,XSHE,StockType,8023,0,2,96200,900,2,0,0,8023,2013
301063.SZ,2022.01.10,09:15:00.070,XSHE,StockType,8040,0,2,395000,500,2,0,0,8040,2013
301063.SZ,2022.01.10,09:15:00.070,XSHE,StockType,8066,0,2,405000,200,2,0,0,8066,2013
002694.SZ,2022.01.10,09:15:00.070,XSHE,StockType,8068,0,2,72200,3000,1,0,0,8068,2013
002694.SZ,2022.01.10,09:15:00.070,XSHE,StockType,8107,0,2,65600,400,1,0,0,8107,2013
002694.SZ,2022.01.10,09:15:00.070,XSHE,StockType,8125,0,2,72200,5200,1,0,0,8125,2013
002694.SZ,2022.01.10,09:15:00.070,XSHE,StockType,8138,0,2,65600,1600,1,0,0,8138,2013
002694.SZ,2022.01.10,09:15:00.070,XSHE,StockType,8158,0,2,72200,100,1,0,0,8158,2013
002694.SZ,2022.01.10,09:15:00.070,XSHE,StockType,8165,0,2,72200,1500,1,0,0,8165,2013
000683.SZ,2022.01.10,09:15:00.070,XSHE,StockType,8169,0,2,88800,1000,2,0,0,8169,2013
300765.SZ,2022.01.10,09:15:00.070,XSHE,StockType,8204,0,2,198200,15000,2,0,0,8204,2013
000587.SZ,2022.01.10,09:15:00.070,XSHE,StockType,8259,0,2,17400,1800,2,0,0,8259,2013
000587.SZ,2022.01.10,09:15:00.070,XSHE,StockType,8291,0,2,15900,1900,1,0,0,8291,2013
002694.SZ,2022.01.10,09:15:00.080,XSHE,StockType,8330,0,2,72200,600,1,0,0,8330,2013
300057.SZ,2022.01.10,09:15:00.080,XSHE,StockType,8334,0,2,109700,149900,1,0,0,8334,2013
301035.SZ,2022.01.10,09:15:00.080,XSHE,StockType,8335,0,2,720500,69200,1,0,0,8335,2013
300459.SZ,2022.01.10,09:15:00.080,XSHE,StockType,8416,0,2,59800,1000,2,0,0,8416,2013
000683.SZ,2022.01.10,09:15:00.080,XSHE,StockType,8425,0,2,93000,5000,2,0,0,8425,2013
000683.SZ,2022.01.10,09:15:00.080,XSHE,StockType,8426,0,2,92900,6000,2,0,0,8426,2013
000683.SZ,2022.01.10,09:15:00.080,XSHE,StockType,8427,0,2,92700,1000,2,0,0,8427,2013
002694.SZ,2022.01.10,09:15:00.080,XSHE,StockType,8476,0,2,65600,900,1,0,0,8476,2013
000683.SZ,2022.01.10,09:15:00.080,XSHE,StockType,8498,0,2,85800,500,2,0,0,8498,2013
300459.SZ,2022.01.10,09:15:00.080,XSHE,StockType,8681,0,2,64000,100,2,0,0,8681,2013
000683.SZ,2022.01.10,09:15:00.080,XSHE,StockType,8705,0,2,93200,3000,2,0,0,8705,2013
002694.SZ,2022.01.10,09:15:00.080,XSHE,StockType,8710,0,2,65600,100,1,0,0,8710,2013
000587.SZ,2022.01.10,09:15:00.080,XSHE,StockType,8811,0,2,17400,400000,1,0,0,8811,2013
000587.SZ,2022.01.10,09:15:00.080,XSHE,StockType,8818,0,2,17400,6600,1,0,0,8818,2013
000683.SZ,2022.01.10,09:15:00.080,XSHE,StockType,8922,0,2,84800,600,1,0,0,8922,2013
000587.SZ,2022.01.10,09:15:00.080,XSHE,StockType,8958,0,2,17400,236700,1,0,0,8958,2013
000587.SZ,2022.01.10,09:15:00.080,XSHE,StockType,8966,0,2,17400,81900,1,0,0,8966,2013
300459.SZ,2022.01.10,09:15:00.080,XSHE,StockType,9020,0,2,64100,400,2,0,0,9020,2013
002822.SZ,2022.01.10,09:15:00.080,XSHE,StockType,9078,0,2,60200,1000,1,0,0,9078,2013
000683.SZ,2022.01.10,09:15:00.080,XSHE,StockType,9148,0,2,84700,1600,1,0,0,9148,2013
002694.SZ,2022.01.10,09:15:00.090,XSHE,StockType,9201,0,2,68700,5000,2,0,0,9201,2013
002694.SZ,2022.01.10,09:15:00.090,XSHE,StockType,9354,0,2,60100,100,1,0,0,9354,2013
002694.SZ,2022.01.10,09:15:00.090,XSHE,StockType,9355,0,2,72200,100,1,0,0,9355,2013
002694.SZ,2022.01.10,09:15:00.090,XSHE,StockType,9356,0,2,60200,100,1,0,0,9356,2013
